,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
2900,Pharmazeutische/Medizinische Chemie Ib (Blockseminar Quantitative Bestimmung),"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],[],"[['Proschak< Eugen< Prof. Dr.', ''], ['Proschak< Anna< Dr.', '']]",Seminar (Blockveranstaltung),12,SoSe 2024,1,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373274&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2901,Nomenklatur und Stereochemie,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],"[['Hiesinger< Kerstin< Dr.', 'verantwortlich']]",[],Seminar,26 +27,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373277&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2902,Instrumentelle Analytik,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],"[[""Kaiser (geb. Kellner)< Stefanie< Prof'in. Dr."", 'verantwortlich']]","[['Kaiser< Steffen < Dr.', '']]",Seminar mit Praktikum,36,SoSe 2024,12,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373265&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2903,Einführung in die Instrumentelle Analytik,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],[],"[[""Kaiser (geb. Kellner)< Stefanie< Prof'in. Dr."", '']]",Vorlesung,32,SoSe 2024,3,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373260&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2904,Chemie für Pharmazeuten Teil 2,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],[],"[['Schubert-Zsilavecz< Manfred< Univ.-Prof. Dr.', '']]",Vorlesung,13,SoSe 2024,3,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373261&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2905,"Chemie (einschließlich der Analytik der organischen Arzneistoffe, Hilfsstoffe und Schadstoffe)","['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],"[['Schubert-Zsilavecz< Manfred< Univ.-Prof. Dr.', 'verantwortlich']]","[['Hanke (FB 14)< Thomas< Dr.', 'begleitend']]",Seminar mit Praktikum,28,SoSe 2024,12,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373257&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2906,K3.5 / 2.7 Einführung in die Festkörper-NMR Spektroskopie,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Biophysikalische Chemie'],[],"[['Glaubitz< Clemens< Univ.-Prof. Dr.', '']]",Vorlesung,CW-N.2 / 2.7 Festkörper-NMR Spektroskopie,SoSe 2024,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372892&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2907,K3.3 / 2.6 Mathematische Grundlagen der NMR-Spektroskopie,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Organische Chemie und Chemische Biologie'],"[['Schwalbe< Harald J.< Univ.-Prof. Dr.', 'verantwortlich']]","[['Ferner< Jan-Peter< Dr.', 'begleitend']]",Vorlesung,K3.3 / 2.6,SoSe 2024,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373486&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2908,2.4 Biophysikalische Methoden für Fortgeschrittene,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Biophysikalische Chemie'],[],"[['Dötsch< Volker< Univ.-Prof. Dr.', ''], ['Glaubitz< Clemens< Univ.-Prof. Dr.', '']]",Vorlesung mit Übung,Biophysikalische Methoden für Fortgeschrittene,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372889&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2909,2.1 Aktuellen Themen aus der molekularen und zellulären Neurobiologie,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Biophysikalische Chemie'],[],"[['Gottschalk< Alexander< Univ.-Prof. Dr.', '']]",Seminar,2.1 Literaturseminar zu aktuellen Themen aus der molekularen und zellulären Neurobiologie,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372890&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2910,1.6 Strukturelle Bioinformatik & Programming for Biochemists,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Biophysikalische Chemie'],"[['Güntert< Peter< Univ.-Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,1.6 Strukturelle Bioinformatik,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372891&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2911,1.7 Erstellung eines Einzelforschungsvorhabens,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Biochemie'],[],[],Seminar,1.7,SoSe 2024,,8,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373198&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2912,1.5 Zelluläre Biochemie,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Biochemie'],"[['Abele< Rupert< Priv. Doz. Dr.', 'verantwortlich'], ['Tampé< Robert< Univ.-Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Seminar,1.5,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373203&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2913,1.1 Aktuelle Themen aus der Zellbiologie,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Biophysikalische Chemie'],[],"[['Gottschalk< Alexander< Univ.-Prof. Dr.', ''], ['Liewald< Jana< Dr.', '']]",Seminar,1.1 Literaturseminar zu aktuellen Themen aus der Zellbiologie,SoSe 2024,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372888&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2914,Übung zu Einführung in die Volkswirtschaftslehre (2022),"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']","['Professur für VWL, insb. Wirtschaftspolitik', 'Abteilung Wirtschaftspolitik & Quantitative Methoden (EQ)']",[],[],Übung,,SoSe 2024,1,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373817&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2915,Tutorium zur Mikroökonomik,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Abteilung Management und Mikroökonomie (MM)'],[],[],Tutorium,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=375863&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2916,"Tutorium zu Philosophie, Politik und Wirtschaft","['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']","['Abteilung Wirtschaftspolitik & Quantitative Methoden (EQ)', 'Professur für VWL, insb. Wirtschaftspolitik']",[],"[['Klump< Rainer< Prof. Dr.', '']]",Tutorium,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373814&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2917,Tutorium zu Marketing 1,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Professur für Marketing'],"[['Sanchez Garcia< Elina', 'verantwortlich'], ['Schröder< Niklas', 'verantwortlich']]",[],Tutorium,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=384344&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2918,Tutorium zu Finanzen 1,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']","['Professur für BWL, insb. für Derivate und Financial Engineering']","[['Schlag< Christian< Prof. Dr.', 'verantwortlich']]",[],Tutorium,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=375828&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2919,Tutorium zu Einführung in die Volkswirtschaftslehre (2022),"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']","['Abteilung Wirtschaftspolitik & Quantitative Methoden (EQ)', 'Professur für VWL, insb. Wirtschaftspolitik']",[],[],Tutorium,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373815&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2920,Management 1 / Management,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']","['Professur für BWL, insb. Organisation und Management', 'Professur für BWL, insb. Personalwirtschaft']","[['Friebel< Guido< Prof.< Ph.D.', 'verantwortlich'], ['Kosfeld< Michael< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,BMGT,SoSe 2024,4,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372918&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2921,Einführung in die Volkswirtschaftslehre (2009),"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']","['Professur für VWL, insb. Wirtschaftspolitik']",[],[],Vorlesung mit Übung,OVWL,SoSe 2024,6,10,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372724&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2922,FW-N.1 Scientific English,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']","['Fachbereich 14 - Biochemie, Chemie und Pharmazie']",[],"[['Cronje< Stephanie< Dr.', '']]",Seminar,FW-N.1 W.17 2.27,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373172&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2923,FW-N.1 Online-Sprachkurse über Rosetta Stone Catalyst,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']","['Fachbereich 14 - Biochemie, Chemie und Pharmazie']",[],"[['Lill< Andreas< Dr.', '']]",E-Learning,FW-N.1 W.17 2.27,SoSe 2024,,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373173&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2924,FW-N.1 Deutsch für Studierende mit Deutsch als Fremdsprache,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']","['Fachbereich 14 - Biochemie, Chemie und Pharmazie']",[],[],Seminar,Wissenschaftsdeutsch für Nicht-Muttersprachler,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373171&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2925,(Bio-)molekulare Dynamik - Messmethoden und Anwendungen von Femtosekunden bis Sekunden,"['Lehrveranstaltungen des Fachbereichs 13 - Physik', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Biophysik'],[],"[['Bredenbeck< Jens< Prof. Dr.', '']]",Vorlesung,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373404&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2926,K2.4 Prinzipien und Anwendungen von Lasern in der Chemie,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Physikalische und Theoretische Chemie'],[],"[['Braun< Markus< Priv. Doz. Dr.< Akademischer Oberrat', ''], ['Wachtveitl< Josef< Univ.-Prof. Dr.', '']]",Vorlesung mit Übung,K2.4 2.20 Laserchemie,SoSe 2024,3,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372940&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2927,K2.1 Röntgenstrukturanalyse Blockkurs - X-ray structure analysis,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie', 'Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie']",['Mineralogie'],"[['Bykov< Maxim< Prof. Dr.', 'verantwortlich'], [""Bykova< Elena< Prof'in. Dr."", 'verantwortlich']]","[['Spahr< Dominik< Dr.', 'begleitend']]",Praktikum (Blockveranstaltung),,SoSe 2024,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=390579&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2928,Wirkstoffdesign - Biochemische Aspekte,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Wirkstoffdesign'],[],"[['Heering< Jan< Dr.', ''], ['Mathea< Sebastian< Dr.', '']]",Vorlesung,IX FW-N.3 2.17,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373721&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2929,FW-N.2 / 2.16 Pharmakologie,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmakologie und Klinische Pharmazie'],[],"[['Lu< Ruirui< Dr.', '']]",Seminar,"FW-N.2 2.16 Pharmakologie für Studierende der Biochemie, Biologie und Chemie",SoSe 2024,4,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372758&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2930,K1.1 Chemische Naturstoffsynthese,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Organische Chemie und Chemische Biologie'],[],"[['Göbel< Michael W.< Univ.-Prof. Dr.', '']]",Vorlesung mit Übung,K1.1 / 2.13 V Naturstoffsynthese,SoSe 2024,4,7,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373476&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2931,K1.2 Highlights der Organischen Chemie und Chemischen Biologie,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Organische Chemie und Chemische Biologie'],[],"[['Göbel< Michael W.< Univ.-Prof. Dr.', '']]",Seminar,K1.2 / 2.11 Highlights der Organischen Chemie und Chemischen Biologie,SoSe 2024,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373477&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2932,CW-OCCB.1 / 2.10 Fortgeschrittene Organische Chemie,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Organische Chemie und Chemische Biologie'],[],"[['Göbel< Michael W.< Univ.-Prof. Dr.', '']]",Vorlesung mit Übung,CW-OCCB.1 2.10 Advanced Organic Chemistry,SoSe 2024,3,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373475&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2933,CW-OCCB.4 / 2.8 Fortgeschrittene Chemische Biologie - Vorlesung,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Organische Chemie und Chemische Biologie'],[],"[['Grininger< Martin< Prof. Dr.', ''], ['Heckel< Alexander< Univ.-Prof. Dr.', '']]",Vorlesung mit Übung,CW-OCCB.4 2.8 Advanced Chemical Biology,SoSe 2024,2,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373474&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2934,K3.5 / 2.7 Festkörper NMR-Spektroskopie,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Biophysikalische Chemie'],[],"[['Glaubitz< Clemens< Univ.-Prof. Dr.', '']]",Praktikum (Blockveranstaltung),CW-N.2 / 2.7 Festkörper-NMR Spektroskopie,SoSe 2024,3,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372893&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2935,K3.3 / 2.6 Vertiefung der Mathematischen Grundlagen der NMR-Spektroskopie,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Organische Chemie und Chemische Biologie'],"[['Schwalbe< Harald J.< Univ.-Prof. Dr.', 'verantwortlich']]","[['Ferner< Jan-Peter< Dr.', 'begleitend']]",Seminar (Blockveranstaltung),K3.3 Relaxation in der NMR-Spektroskopie,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373482&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2936,K3.4 / 2.5 Praktikum der Elektron Paramagnetischen Resonanz Spektroskopie,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Physikalische und Theoretische Chemie'],[],"[['Prisner< Thomas< Univ.-Prof. Dr.', '']]",Praktikum,K3.4 2.5 Intensivpraktikum EPR,SoSe 2024,3,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372942&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2937,1.4 Rekonstitution eines Membranproteins,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Biochemie'],[],"[['Abele< Rupert< Priv. Doz. Dr.', '']]",Praktikum,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=386674&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2938,1.4 Methodenpraktikum für Fortgeschrittene II- 5. Massenspektrometrie,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Physikalische und Theoretische Chemie'],[],"[[""Morgner< Nina< Prof'in. Dr."", '']]",Praktikum,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372930&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
